Run,Phase,TrainingType,Epoch,Train_loss,Train_acc,Val_loss,Val_acc,Test_loss,Test_acc
1,Train,SAP,1,0.405989351272583,84.97916666666667,0.33573869736989337,87.13333333333334,-,-
1,Train,SAP,2,0.25103844489653904,90.86041666666667,0.2848635230461756,89.84166666666667,-,-
1,Train,SAP,3,0.2075306753317515,92.34166666666667,0.21943611657619477,91.78333333333333,-,-
1,Train,SAP,4,0.17302633515000343,93.66041666666666,0.2064355838696162,92.80833333333334,-,-
1,Train,SAP,5,0.14841378066937128,94.57083333333334,0.2300627823273341,91.725,-,-
1,Train,SAP,6,0.12482460299134254,95.42291666666667,0.22899693556626638,91.975,-,-
1,Train,SAP,7,0.10808305128415426,96.05833333333334,0.24062058913707735,91.95,-,-
1,Train,SAP,8,0.08006474816799164,97.15833333333333,0.25469113699595136,92.05,-,-
1,Train,SAP,9,0.07140584029008945,97.41458333333334,0.2496148013671239,92.39166666666667,-,-
1,Train,SAP,10,0.05518839337925116,98.02708333333334,0.29908565600713094,91.875,-,-
1,Train,SAP,11,0.03961011721845716,98.63333333333334,0.25640285126368206,93.18333333333334,-,-
1,Train,SAP,12,0.03584732251117627,98.71041666666666,0.29079092637697856,93.00833333333334,-,-
1,Train,SAP,13,0.03274521197502812,98.84166666666667,0.32847647964954374,92.38333333333334,-,-
1,Train,SAP,14,0.02640667673603942,98.97083333333333,0.31445214490095774,92.81666666666666,-,-
1,Train_Test,SAP,-1,0.2064355838696162,92.80833333333334,-,-
2,Train,SAP,1,0.41025823175907133,84.84583333333333,0.3147278737227122,88.33333333333333,-,-
2,Train,SAP,2,0.2514448475042979,90.85625,0.22311903870105743,91.71666666666667,-,-
2,Train,SAP,3,0.20408427586158118,92.56041666666667,0.2429579054514567,91.14166666666667,-,-
2,Train,SAP,4,0.17165964512030282,93.84375,0.20536572134494782,92.475,-,-
2,Train,SAP,5,0.14709363175431886,94.7,0.22184943211078645,92.175,-,-
2,Train,SAP,6,0.12525860630472502,95.49375,0.19855725729465484,93.375,-,-
2,Train,SAP,7,0.1038328977872928,96.21666666666667,0.20105143555005392,93.23333333333333,-,-
2,Train,SAP,8,0.08196119003991285,97.03958333333334,0.21570372428496679,93.025,-,-
2,Train,SAP,9,0.06504914298156897,97.55833333333334,0.2400745531519254,93.09166666666667,-,-
2,Train,SAP,10,0.055703501795729,97.9875,0.250453314781189,93.175,-,-
2,Train,SAP,11,0.041745823198308545,98.48541666666667,0.2858471699158351,92.83333333333333,-,-
2,Train,SAP,12,0.03557266712623338,98.68333333333334,0.2948233331441879,93.09166666666667,-,-
2,Train,SAP,13,0.02798235080825786,99.03958333333334,0.3061676002343496,92.46666666666667,-,-
2,Train,SAP,14,0.022174242755087715,99.22916666666667,0.30662616749604543,92.90833333333333,-,-
2,Train,SAP,15,0.025955572741416594,99.04166666666667,0.3154655203024546,93.28333333333333,-,-
2,Train,SAP,16,0.022661798172009487,99.2,0.3159936016400655,92.98333333333333,-,-
2,Train_Test,SAP,-1,0.19855725729465484,93.375,-,-
3,Train,SAP,1,0.40634066514174144,85.18958333333333,0.31150799616177877,88.725,-,-
3,Train,SAP,2,0.24563586435715357,90.99791666666667,0.22591033391157786,91.9,-,-
3,Train,SAP,3,0.20299370654424032,92.5,0.2145662065545718,92.09166666666667,-,-
3,Train,SAP,4,0.17193272117773692,93.72083333333333,0.22121173242727915,92.24166666666666,-,-
3,Train,SAP,5,0.15038797482848168,94.45833333333333,0.19452420842647553,93.19166666666666,-,-
3,Train,SAP,6,0.1234839657396078,95.5375,0.21321403292814892,92.68333333333334,-,-
3,Train,SAP,7,0.10307888962825139,96.21458333333334,0.21065539560715357,93.08333333333333,-,-
3,Train,SAP,8,0.08160690167049567,97.02291666666666,0.2375593368212382,92.93333333333334,-,-
3,Train,SAP,9,0.06530553379158179,97.6375,0.23527635490894316,93.06666666666666,-,-
3,Train,SAP,10,0.050311481709281604,98.19375,0.25315708116690316,92.99166666666666,-,-
3,Train,SAP,11,0.04851636737398803,98.22083333333333,0.26938624489307406,92.69166666666666,-,-
3,Train,SAP,12,0.037227154278506834,98.67083333333333,0.2879172407388687,92.78333333333333,-,-
3,Train,SAP,13,0.028708987444018324,98.97083333333333,0.2887325849533081,93.05,-,-
3,Train,SAP,14,0.02530437559634447,99.075,0.31007686726252237,92.575,-,-
3,Train,SAP,15,0.025122046369127928,99.1125,0.29656606837113697,92.61666666666666,-,-
3,Train_Test,SAP,-1,0.19452420842647553,93.19166666666666,-,-
4,Train,SAP,1,0.41092621235052745,85.14166666666667,0.27600488416353863,89.9,-,-
4,Train,SAP,2,0.2504253606001536,90.83541666666666,0.3217608815034231,88.73333333333333,-,-
4,Train,SAP,3,0.20629265236854552,92.47708333333334,0.3189661719799042,88.175,-,-
4,Train,SAP,4,0.17996690581242245,93.37916666666666,0.22110678295294445,92.14166666666667,-,-
4,Train,SAP,5,0.15332278298338253,94.45416666666667,0.2345700159072876,91.95,-,-
4,Train,SAP,6,0.13263105429212252,95.03333333333333,0.2079685083627701,92.875,-,-
4,Train,SAP,7,0.11064796162645021,95.94791666666667,0.210953697681427,92.89166666666667,-,-
4,Train,SAP,8,0.08718961108475924,96.8375,0.2441088112195333,92.34166666666667,-,-
4,Train,SAP,9,0.07039650011559327,97.48541666666667,0.2546328491369883,92.09166666666667,-,-
4,Train,SAP,10,0.057562477705379325,97.87708333333333,0.25594703571001687,92.59166666666667,-,-
4,Train,SAP,11,0.04847943492109577,98.19791666666667,0.24811150439580282,92.775,-,-
4,Train,SAP,12,0.03864124416280538,98.63125,0.3119666821956634,92.51666666666667,-,-
4,Train,SAP,13,0.02754871540268262,99.06875,0.30967175555229187,92.6,-,-
4,Train,SAP,14,0.031411337040364744,98.88125,0.32207174483935036,92.81666666666666,-,-
4,Train,SAP,15,0.024081005864155788,99.15625,0.3124063379764557,92.975,-,-
4,Train,SAP,16,0.019739097133278847,99.27916666666667,0.35266997607549033,92.45,-,-
4,Train_Test,SAP,-1,0.2079685083627701,92.875,-,-
5,Train,SAP,1,0.40667047739028933,85.3625,0.2785572109222412,90.08333333333333,-,-
5,Train,SAP,2,0.24393127952019372,91.1875,0.24042488435904186,91.04166666666667,-,-
5,Train,SAP,3,0.2019647746483485,92.64166666666667,0.2615405677954356,90.70833333333333,-,-
5,Train,SAP,4,0.16776943532625835,93.84791666666666,0.2076914342244466,92.44166666666666,-,-
5,Train,SAP,5,0.14425274938344956,94.69166666666666,0.1917240211367607,93.01666666666667,-,-
5,Train,SAP,6,0.12208867250879606,95.56666666666666,0.19015458500385285,93.5,-,-
5,Train,SAP,7,0.09986750673254331,96.43125,0.2125430663029353,92.775,-,-
5,Train,SAP,8,0.082677271793286,96.95625,0.209598757425944,93.15,-,-
5,Train,SAP,9,0.06162626552333435,97.8,0.24252087624867757,92.925,-,-
5,Train,SAP,10,0.05127621701732278,98.18125,0.24606323888897896,92.775,-,-
5,Train,SAP,11,0.043970501085122425,98.41666666666667,0.2701294469833374,92.85,-,-
5,Train,SAP,12,0.033677867670853935,98.82083333333334,0.2763235012292862,92.63333333333334,-,-
5,Train,SAP,13,0.028492837666223448,99.00416666666666,0.2744351123571396,93.24166666666666,-,-
5,Train,SAP,14,0.027489082391373813,99.04375,0.2999119188785553,92.74166666666666,-,-
5,Train,SAP,15,0.023642701484262944,99.17291666666667,0.2947845396995544,93.11666666666666,-,-
5,Train,SAP,16,0.019875806789224345,99.29791666666667,0.31779358454545337,92.79166666666667,-,-
5,Train_Test,SAP,-1,0.19015458500385285,93.5,-,-
