Run,Phase,TrainingType,Epoch,Train_loss,Train_acc,Val_loss,Val_acc,Test_loss,Test_acc
1,Train,SAP,1,1.7779332894486741,34.705,1.5474985401153565,42.78,-,-
1,Train,SAP,2,1.379988453639582,49.4825,1.38019031829834,50.63,-,-
1,Train,SAP,3,1.1174409041008628,59.6125,1.0921156190872192,61.25,-,-
1,Train,SAP,4,0.934960416330697,67.03,0.9407845129013062,66.94,-,-
1,Train,SAP,5,0.797850781164992,72.02,0.9120920517921448,67.63,-,-
1,Train,SAP,6,0.6914070897970718,75.935,1.0562339227676392,64.94,-,-
1,Train,SAP,7,0.6232453490408084,78.7,0.7563544074058532,73.58,-,-
1,Train,SAP,8,0.571028751782335,80.19,0.7864043847084046,73.73,-,-
1,Train,SAP,9,0.5360411860691473,81.4975,0.6134999152183532,79.13,-,-
1,Train,SAP,10,0.5099747752229246,82.59,0.7829401641845704,75.09,-,-
1,Train,SAP,11,0.48856433426229334,83.2025,0.706588631105423,75.96,-,-
1,Train,SAP,12,0.47790595184499846,83.535,0.7281299951553345,76.26,-,-
1,Train,SAP,13,0.4625059607596443,84.27,0.6014117848873138,79.61,-,-
1,Train,SAP,14,0.4440130854662234,84.73,0.5954174710750579,79.76,-,-
1,Train,SAP,15,0.43390103103444216,85.24,0.6509108387947082,78.1,-,-
1,Train,SAP,16,0.41628782398784503,85.8025,0.6477975193023682,79.39,-,-
1,Train,SAP,17,0.41499242177024814,85.9525,0.6031504386425018,79.86,-,-
1,Train,SAP,18,0.4152540953966756,85.775,0.6882767803192139,77.99,-,-
1,Train,SAP,19,0.39739838975687,86.4,0.8935279964447022,71.36,-,-
1,Train,SAP,20,0.39249031855085026,86.4725,0.6586197088241578,78.08,-,-
1,Train,SAP,21,0.3879283136738756,86.835,0.6526019949913024,78.98,-,-
1,Train,SAP,22,0.37691198774991325,87.09,0.5290952836990357,82.36,-,-
1,Train,SAP,23,0.3790230819116385,87.18,0.5775310359954834,80.89,-,-
1,Train,SAP,24,0.3722320726028266,87.345,0.5459665070533752,81.94,-,-
1,Train,SAP,25,0.36727599361643626,87.5625,0.5715668727874755,80.84,-,-
1,Train,SAP,26,0.36425998240423657,87.5575,0.5133934725046158,82.94,-,-
1,Train,SAP,27,0.35664524256992647,87.725,0.6816463418960571,78.8,-,-
1,Train,SAP,28,0.3590929395855425,87.755,0.537527346944809,81.81,-,-
1,Train,SAP,29,0.3580388969506699,87.775,0.5190979195594787,82.6,-,-
1,Train,SAP,30,0.3519194228009294,88.0125,0.5633712094306946,82.14,-,-
1,Train,SAP,31,0.34503571770061703,88.3,0.4780272566318512,84.13,-,-
1,Train,SAP,32,0.3486825449588581,88.13,0.5902749979972839,81.15,-,-
1,Train,SAP,33,0.34261493632397333,88.4425,0.5988115559577942,79.97,-,-
1,Train,SAP,34,0.34956850906530507,88.0725,0.5963926527976989,80.13,-,-
1,Train,SAP,35,0.33778275944554387,88.5325,0.6300320672035218,79.56,-,-
1,Train,SAP,36,0.3423690843982057,88.3,0.6598210382461548,78.64,-,-
1,Train,SAP,37,0.3303625123759809,88.6925,0.6076878893852233,80.48,-,-
1,Train,SAP,38,0.33890046007907426,88.755,0.5433007520914078,81.77,-,-
1,Train,SAP,39,0.3356441985875273,88.5475,0.6402836221218109,80.39,-,-
1,Train,SAP,40,0.3308236022441151,88.765,0.5642387486934662,81.68,-,-
1,Train,SAP,41,0.3357139763931116,88.49,0.5311642585754395,82.67,-,-
1,Train_Test,SAP,-1,0.4775049822807312,83.98,-,-
2,Train,SAP,1,1.7316323210256168,35.2375,1.6409384370803832,40.25,-,-
2,Train,SAP,2,1.3022475225476031,52.4475,1.2313947139739991,55.64,-,-
2,Train,SAP,3,1.0448084605006744,62.79,1.010954087638855,64.38,-,-
2,Train,SAP,4,0.888305103626495,68.9675,0.9229654081344605,67.07,-,-
2,Train,SAP,5,0.778248839675428,72.94,0.8313239709854126,70.61,-,-
2,Train,SAP,6,0.6774347358808731,76.6075,1.001254041481018,67.04,-,-
2,Train,SAP,7,0.6130842684556882,78.835,0.7078964654922485,75.78,-,-
